CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
CID-001205,Jones8250,686,Germany,Male,31,8,18282.12,2,1,0,191996.34,No
CID-001206,Lee6244,366,France,Male,42,1,128606.29,2,0,1,166528.13,No
CID-001207,Khan6983,713,Germany,Female,77,0,56604.75,2,0,1,111526.33,No
CID-001208,Kim6824,707,Germany,Male,73,8,221492.35,1,1,1,138005.99,No
CID-001209,Ali6497,803,Germany,Female,37,3,106803.73,2,1,0,123197.33,Yes
CID-001210,Jones9876,729,France,Female,90,4,226941.54,2,1,1,184211.51,No
CID-001211,Davis7725,735,Germany,Male,61,2,93024.03,2,0,0,21914.95,No
CID-001212,Smith63,614,Germany,Male,65,5,97650.6,1,1,0,132462.17,Yes
CID-001213,Mendoza6518,654,Germany,Male,76,1,26376.37,1,1,1,94554.2,No
CID-001214,Lee6357,533,France,Female,42,4,50830.2,1,1,1,,No
CID-001215,Nguyen5798,457,France,Male,21,9,180399.83,2,0,1,181267.25,No
CID-001216,Jones36,608,France,Female,70,2,10972.12,2,0,1,126756.55,No
CID-001217,Park8257,524,France,Female,90,10,24244.47,1,0,1,179565.9,No
CID-001218,Khan6704,815,Germany,Male,59,8,60868.15,1,1,1,70600.71,No
CID-001219,Rossi4882,612,France,Male,36,0,35632.46,1,1,1,60218.64,No
CID-001220,Nguyen6761,636,France,Female,76,0,31393.3,2,0,0,183802.4,Yes
CID-001221,Davis8271,673,Germany,Female,52,3,217986.15,2,0,1,136690.2,No
CID-001222,Park7238,770,France,Male,59,2,89594.6,2,1,1,62315.82,No
CID-001223,Cohen9530,504,Spain,Female,87,8,220289.57,2,1,1,32701.21,No
CID-001224,Kim5571,474,Spain,Male,21,5,187437.09,1,1,0,39105.89,No
CID-001225,Diaz4494,647,Germany,Female,20,8,42823.73,2,0,1,112930.95,No
CID-001226,Davis7606,520,France,Female,90,1,248102.23,2,1,0,158477.65,Yes
CID-001227,Kim3267,820,Spain,Female,82,7,46866.93,2,1,0,25624.79,No
CID-001228,Singh7105,848,Spain,Female,87,7,652.53,1,0,1,124126.99,No
CID-001229,Rossi8442,754,France,Male,72,2,174932.43,2,0,0,29884.52,Yes
CID-001230,Lee414,779,Germany,Male,19,8,235066.51,2,1,0,73863.73,Yes
CID-001231,Wong5772,377,France,Female,32,1,74291.58,1,1,1,40403.55,No
CID-001232,Williams4448,576,Germany,Female,59,0,171871.56,2,1,1,126823.67,No
CID-001233,Williams4556,581,France,Male,75,10,128909.47,2,0,0,102137.18,No
CID-001234,Nguyen4744,576,Spain,Female,72,2,160412.74,1,1,1,89038.4,Yes
CID-001235,Tanaka1965,807,Spain,Female,75,1,178826.42,1,0,0,106787.41,Yes
CID-001236,Brown1843,436,Germany,Male,59,7,182590.42,1,1,0,119481.49,No
CID-001237,Mendoza5232,526,Germany,Male,81,4,41676.67,1,1,0,72258.78,Yes
CID-001238,Kim1128,488,France,Female,76,7,10420.58,1,0,0,45895.15,No
CID-001239,Jones1801,644,Germany,Male,70,4,44731.49,1,1,1,38690.27,No
CID-001240,Park9453,394,France,Male,90,7,236654.89,1,0,0,29256.32,No
CID-001241,Park3708,594,France,Male,26,10,138532.34,2,1,1,178106.83,No
CID-001242,Brown7747,431,France,Female,79,3,56815.13,2,1,1,185153.31,No
CID-001243,Davis9446,370,Germany,Female,70,4,29951.06,4,0,0,146578.97,No
CID-001244,Cohen4888,789,France,Female,40,9,220152.98,1,1,1,126990.59,No
CID-001245,Park9265,671,France,Female,60,8,207659.84,2,1,0,179800.08,No
CID-001246,Patel4600,645,France,Male,50,7,56952.73,1,1,0,111809.62,No
CID-001247,Park3206,417,France,Male,37,3,84582.02,1,0,1,33334.22,No
CID-001248,Park3096,382,Germany,Female,81,1,218825.61,2,1,1,186334.81,Yes
CID-001249,Singh6183,694,Germany,Male,82,7,125514.3,3,0,0,152268.46,Yes
CID-001250,Ali2103,597,Spain,Male,20,9,198220.7,1,1,1,28678.92,No
CID-001251,Ali8173,388,France,Female,57,5,177098.03,1,0,1,163876.77,No
CID-001252,Patel7479,829,France,Female,59,3,31117.25,2,1,1,42502.17,No
CID-001253,Diaz7820,429,France,Male,20,5,101478.11,1,1,1,87455.92,No
CID-001254,Cohen623,721,France,Female,43,10,3059.17,2,1,1,136341.24,No
CID-001255,Williams8900,819,France,Male,47,3,34012.87,2,0,1,94889.31,No
CID-001256,Kim9272,408,Germany,Female,71,2,171644.15,2,1,0,99381.24,Yes
CID-001257,Mendoza624,471,Spain,Male,46,0,55591.79,2,1,1,191547.22,No
CID-001258,Williams4838,750,Germany,Male,49,4,198210.88,2,1,1,60854.0,No
CID-001259,Garcia3792,577,France,Male,62,4,211407.83,3,1,0,127430.5,Yes
CID-001260,Jones7050,355,France,Female,85,8,5285.58,1,1,0,194068.73,No
CID-001261,Kim3828,516,France,Male,59,6,95200.84,3,0,0,194062.13,No
CID-001262,Nguyen8672,754,Germany,Female,39,2,1447.0,1,0,0,,No
CID-001263,Williams7895,756,Germany,Female,40,0,56347.65,4,0,1,25251.1,No
CID-001264,Lee8900,722,Germany,Male,47,1,30381.28,1,1,1,21423.53,No
CID-001265,Tanaka9237,463,Germany,Female,40,6,67052.21,1,1,0,175764.03,Yes
CID-001266,Kim6330,406,France,Male,61,5,248644.11,2,1,1,154890.1,No
CID-001267,Garcia9361,784,Spain,Female,72,3,70755.01,1,1,0,55932.04,Yes
CID-001268,Smith7168,542,France,Male,62,7,121954.81,1,0,0,88402.44,Yes
CID-001269,Smith4466,441,Spain,Female,23,0,35613.29,3,1,1,153551.16,No
CID-001270,Patel1989,747,Germany,Male,27,3,54899.69,2,1,0,104999.53,No
CID-001271,Ali3802,437,France,Male,88,2,200345.95,2,1,0,65930.11,Yes
CID-001272,Patel3179,535,France,Female,36,5,89883.62,2,1,1,51551.47,No
CID-001273,Jones1251,553,Germany,Female,71,3,192.62,1,1,1,76184.93,No
CID-001274,Lee4696,562,France,Male,74,4,241675.46,1,1,0,52091.06,Yes
CID-001275,Diaz8415,474,Spain,Female,26,7,20509.37,1,1,1,32694.97,No
CID-001276,Jones2001,627,France,Male,31,1,171862.49,1,0,1,162453.77,No
CID-001277,Park9811,730,Spain,Female,80,4,224464.54,2,0,1,112665.95,No
CID-001278,Khan9235,588,Spain,Female,49,9,237237.2,1,1,0,40518.49,No
CID-001279,Singh6088,711,France,Female,82,1,186396.81,1,1,0,55836.57,No
CID-001280,Cohen608,480,France,Female,74,10,231440.96,1,0,1,137529.84,No
CID-001281,Smith792,801,Germany,Male,74,9,89716.39,3,1,1,116894.68,No
CID-001282,Davis833,581,Spain,Male,37,5,60343.79,1,1,1,160932.38,No
CID-001283,Nguyen2811,849,Germany,Male,54,8,1025.64,2,1,0,186068.48,No
CID-001284,Mendoza5022,380,Germany,Male,66,0,224727.22,1,1,1,81513.65,Yes
CID-001285,Patel6734,749,,Female,86,0,112502.12,1,1,1,53981.79,Yes
CID-001286,Patel5722,611,Spain,Female,66,2,130355.27,1,1,0,45493.44,Yes
CID-001287,Cohen1088,598,France,Female,37,7,231403.08,2,1,1,168461.21,No
CID-001288,Khan9881,363,Germany,Female,41,6,68969.41,2,1,0,178165.59,No
CID-001289,Kim4113,626,Spain,Female,51,7,152927.79,2,1,0,92721.97,No
CID-001290,Diaz332,544,Germany,Female,72,3,38430.6,2,1,1,108145.4,No
CID-001291,Nguyen2700,719,France,Female,30,1,58098.39,2,0,0,166181.96,No
CID-001292,Brown4595,472,Germany,Male,72,3,122713.21,2,1,1,135218.65,No
CID-001293,Khan8715,559,Germany,Male,82,6,197669.33,3,0,1,23789.67,No
CID-001294,Wong4462,788,France,Male,18,5,18439.53,2,1,1,130945.67,No
CID-001295,Tanaka6280,764,Spain,Female,87,1,39631.8,1,0,0,139037.4,No
CID-001296,Khan6085,512,France,Female,68,5,161619.01,1,1,1,99903.83,No
CID-001297,Lee2375,816,,Female,50,3,139804.1,3,1,0,27072.95,No
CID-001298,Williams4894,489,France,Female,45,1,238591.69,1,1,0,,Yes
CID-001299,Kim468,603,France,Female,50,1,188016.56,2,0,1,27230.36,No
CID-001300,Park6757,426,France,Male,69,10,220064.94,1,1,0,41045.67,Yes
CID-001301,Tanaka6706,808,France,Male,28,0,90663.19,1,1,0,68346.17,No
CID-001302,Brown6505,520,France,Male,35,5,90765.01,2,1,0,66521.38,No
CID-001303,Nguyen5069,426,Spain,Male,40,4,14387.56,1,1,0,160702.34,No
CID-001304,Cohen1450,537,France,Male,21,4,16264.96,2,1,1,159387.25,No
CID-001305,Singh4103,844,Spain,Male,44,7,174251.82,2,1,1,177159.84,No
CID-001306,Patel8477,784,Germany,Female,90,5,50622.79,1,0,1,107331.42,No
CID-001307,Tanaka3102,445,Germany,Male,90,10,64613.24,3,1,0,76085.6,No
CID-001308,Kim9018,639,France,Female,33,8,99791.92,4,1,0,16249.74,No
CID-001309,Cohen1396,694,France,Male,58,2,178752.8,1,1,0,145601.45,Yes
CID-001310,Williams2330,362,Germany,Female,52,9,76972.43,2,0,0,68420.31,No
CID-001311,Garcia2777,517,Germany,Female,79,2,21474.97,2,1,1,116475.27,Yes
CID-001312,Park5691,409,Germany,Female,83,1,242093.54,2,0,0,55160.17,Yes
CID-001313,Davis9354,457,Spain,Female,82,0,173031.82,2,1,1,178928.55,No
CID-001314,Jones4268,616,Germany,Female,18,10,150014.64,2,1,0,196430.24,No
CID-001315,Nguyen6884,563,Germany,Male,83,3,123670.05,2,0,1,135308.41,Yes
CID-001316,Ali3066,353,Germany,Male,77,0,244072.19,1,1,0,120759.49,Yes
CID-001317,Smith9986,644,Spain,Female,20,2,16946.77,3,0,1,169464.44,No
CID-001318,Brown2993,415,France,Male,86,5,151659.42,4,1,1,150260.25,No
CID-001319,Lee204,454,Germany,Male,45,6,95087.12,1,1,1,148268.7,No
CID-001320,Singh2391,471,Germany,Female,22,6,25591.08,1,1,1,62998.08,No
CID-001321,Ali3357,553,France,Male,83,9,21032.04,2,1,1,33153.49,No
CID-001322,Cohen1290,467,Germany,Male,75,2,210813.27,3,0,1,54641.46,Yes
CID-001323,Khan8661,686,France,Female,43,4,228679.98,2,0,0,196406.02,No
CID-001324,Cohen6041,355,Germany,Male,77,10,113554.4,1,1,0,163209.28,No
CID-001325,Jones5897,511,France,Male,19,3,238142.83,2,0,0,111514.92,No
CID-001326,Cohen6425,779,Germany,Female,58,10,243224.0,2,0,0,37960.01,No
CID-001327,Kim2105,509,France,Male,54,3,178035.96,1,1,0,164599.67,No
CID-001328,Kim8886,616,Germany,Female,66,3,178213.03,1,1,0,97822.67,Yes
CID-001329,Kim9906,724,France,Female,80,8,62489.21,3,0,0,55470.72,No
CID-001330,Brown9297,422,Germany,Female,69,7,9215.31,2,0,0,19533.52,No
CID-001331,Ali6377,695,France,Male,72,6,148293.87,2,1,1,35405.65,No
CID-001332,Kim4760,401,France,Male,89,2,91180.93,2,1,0,165341.09,No
CID-001333,Ali2453,672,France,Female,70,3,37013.69,2,0,1,50139.26,No
CID-001334,Park7896,644,France,Female,68,7,198301.94,2,1,0,109171.93,No
CID-001335,Singh7675,382,France,Female,44,1,68260.73,1,1,0,35067.99,No
CID-001336,Rossi8068,371,France,Male,78,1,137368.4,2,1,0,,Yes
CID-001337,Lee9765,520,France,Male,23,3,16256.24,2,0,0,40184.02,No
CID-001338,Singh4261,790,France,Male,23,1,52396.38,3,0,0,158294.33,No
CID-001339,Cohen5131,733,France,Male,50,7,166578.39,4,1,0,193742.99,No
CID-001340,Nguyen8797,467,,Female,72,9,171684.88,1,0,0,167426.31,No
CID-001341,Davis8697,725,Germany,Male,82,1,150115.76,2,0,1,146013.49,Yes
CID-001342,Park9207,668,France,Male,84,9,244366.4,2,0,1,150452.8,No
CID-001343,Garcia9935,552,Germany,Female,55,6,52097.73,2,1,0,143448.43,Yes
CID-001344,Jones9983,463,France,Female,67,7,103599.76,2,1,0,169807.93,Yes
CID-001345,Mendoza9601,741,France,Male,26,6,232604.29,1,0,0,112285.59,No
CID-001346,Lee1111,471,Spain,Female,43,0,57129.5,1,1,1,35446.29,No
CID-001347,Lee53,767,Spain,Female,81,1,211388.15,1,0,1,86750.29,No
CID-001348,Singh3912,728,France,Female,68,0,230370.96,2,1,1,165073.23,No
CID-001349,Wong9712,782,France,Male,44,0,146003.39,1,1,1,176558.07,No
CID-001350,Wong6059,653,France,Female,88,3,121262.36,1,1,0,78591.75,No
CID-001351,Rossi3059,577,France,Female,61,7,29533.41,1,1,1,122746.59,No
CID-001352,Diaz8251,804,France,Male,28,7,81157.82,1,1,0,152282.47,No
CID-001353,Jones8727,375,France,Female,74,3,99274.84,1,1,1,99913.72,No
CID-001354,Kim1118,616,France,Male,76,1,222909.52,2,1,1,165450.08,Yes
CID-001355,Williams2567,836,Germany,Female,38,0,240303.07,1,1,0,93818.03,Yes
CID-001356,Lee9512,762,Germany,Male,73,10,122622.43,1,1,0,21708.48,No
CID-001357,Khan7160,814,France,Female,42,9,141581.25,1,1,0,137667.69,No
CID-001358,Mendoza3257,396,France,Female,78,6,173998.72,1,0,0,84617.36,Yes
CID-001359,Lee1233,820,France,Female,74,4,180548.78,2,1,0,121664.63,Yes
CID-001360,Park2666,816,France,Male,43,5,166088.49,2,1,1,,No
CID-001361,Cohen7137,706,Spain,Female,56,10,94670.29,1,1,0,55154.39,No
CID-001362,Singh2812,667,Germany,Female,46,4,58874.26,2,1,1,116097.49,No
CID-001363,Diaz5701,841,Germany,Female,67,3,244520.92,2,1,1,144302.51,Yes
CID-001364,Khan1454,451,Spain,Male,61,7,54244.07,2,0,1,152487.73,No
CID-001365,Rossi7073,703,Germany,Male,21,8,194143.14,1,0,1,117073.67,No
CID-001366,Lee3200,544,France,Female,61,3,120911.99,1,1,1,68583.53,No
CID-001367,Nguyen6319,492,Germany,Female,22,10,4089.44,1,1,0,49323.59,No
CID-001368,Garcia3439,825,France,Male,67,7,15649.37,1,1,0,165457.66,No
CID-001369,Ali2702,386,,Male,72,10,220515.56,1,1,0,150874.53,No
CID-001370,Wong4939,541,France,Female,32,9,5007.36,2,1,1,134358.27,No
CID-001371,Diaz3786,574,Germany,Male,21,8,192109.28,2,1,1,97112.36,No
CID-001372,Cohen6355,733,France,Male,29,6,7777.07,2,1,1,18020.36,No
CID-001373,Ali2206,526,Germany,Female,76,10,78425.24,2,1,0,88819.24,No
CID-001374,Garcia4496,520,France,Female,22,9,191113.47,3,1,1,91140.18,No
CID-001375,Jones6356,483,France,Male,68,5,221669.94,2,1,0,190926.91,Yes
CID-001376,Kim1251,369,France,Male,84,5,119013.02,2,1,1,20796.02,No
CID-001377,Smith7094,428,Spain,Male,42,1,235162.96,1,1,1,197392.35,No
CID-001378,Cohen9246,589,Germany,Female,63,1,185891.31,1,1,0,184023.96,Yes
CID-001379,Ali1440,473,Spain,Male,62,0,52847.56,1,1,0,17636.38,Yes
CID-001380,Tanaka7901,786,France,Female,58,5,60469.63,4,1,1,109275.41,No
CID-001381,Diaz4910,470,France,Male,52,7,65849.46,1,0,0,180679.7,No
CID-001382,Wong9136,362,Germany,Male,63,0,82449.04,2,1,0,167139.67,Yes
CID-001383,Garcia7602,677,France,Male,91,0,153020.55,2,0,0,28587.53,Yes
CID-001384,Kim6960,627,France,Female,33,6,162723.72,1,1,1,49928.58,No
CID-001385,Nguyen21,517,France,Male,41,7,90824.12,1,0,1,151427.42,No
CID-001386,Rossi7193,381,France,Female,52,3,225320.33,1,1,0,114131.51,No
CID-001387,Diaz4668,767,Spain,Female,30,10,41703.61,1,1,1,95583.04,No
CID-001388,Ali6092,525,Spain,Female,28,3,117242.43,1,1,0,23450.61,No
CID-001389,Rossi5896,793,Germany,Female,40,1,162651.28,3,0,0,24941.2,Yes
CID-001390,Patel8570,627,Spain,Male,36,10,71706.49,1,0,0,31234.4,No
CID-001391,Singh4850,803,France,Male,36,2,165803.91,2,1,0,33750.73,No
CID-001392,Williams6612,796,France,Male,73,0,58992.59,1,0,1,104509.2,No
CID-001393,Jones6802,611,France,Female,83,7,17147.2,1,1,1,69249.19,No
CID-001394,Ali8045,357,Spain,Female,53,5,87055.65,2,1,0,,No
CID-001395,Patel7533,662,France,Female,48,4,187049.68,1,1,0,56283.91,No
CID-001396,Park4479,695,Germany,Female,33,3,33794.77,1,1,1,90061.56,No
CID-001397,Lee6481,568,Spain,Female,62,5,108848.94,1,0,0,49914.0,Yes
CID-001398,Park5568,683,France,Male,84,3,6456.13,2,1,1,159184.41,No
CID-001399,Park2355,663,Spain,Male,37,5,78085.82,1,1,0,156677.67,No
CID-001400,Diaz2020,422,France,Female,64,8,163228.75,2,1,0,61423.78,No
CID-001401,Tanaka4067,722,France,Male,35,5,193678.44,2,0,0,105719.14,No
CID-001402,Diaz8831,420,Germany,Female,84,9,158451.4,1,1,0,63087.99,Yes
CID-001403,Diaz9699,432,France,Male,33,3,205856.37,2,1,0,90688.23,No
CID-001404,Patel6800,531,France,Male,39,9,108831.64,1,1,0,181062.0,No
CID-001405,Tanaka5015,554,Spain,Female,38,10,169123.22,1,0,0,184057.52,No
CID-001406,Singh2154,519,France,Male,18,1,171688.34,1,0,1,77395.11,No
CID-001407,Brown4027,468,Germany,Female,70,8,38542.46,1,0,0,104182.6,No
CID-001408,Garcia7408,797,Germany,Male,51,6,45836.5,1,1,1,45480.11,No
CID-001409,Park2263,622,Germany,Male,44,6,105686.01,2,0,1,11784.75,No
CID-001410,Garcia4679,645,Spain,Male,78,10,161786.35,2,1,1,43095.51,No
CID-001411,Williams8883,427,Germany,Male,88,5,81760.95,1,1,0,39612.79,Yes
CID-001412,Patel534,546,France,Male,40,10,125335.26,1,1,0,194893.35,No
CID-001413,Park273,489,Spain,Male,70,6,118281.76,2,1,1,99992.8,No
CID-001414,Patel4926,655,France,Female,71,6,76932.59,2,0,0,188763.46,No
CID-001415,Mendoza8603,498,Spain,Female,42,8,226756.66,2,1,1,41205.79,No
CID-001416,Ali3309,835,France,Female,79,8,30726.96,1,1,1,164207.73,No
CID-001417,Wong6247,711,France,Male,27,6,114183.02,1,1,1,36463.18,No
CID-001418,Nguyen6073,454,Spain,Male,51,10,186228.82,2,1,1,95162.91,No
CID-001419,Davis274,699,Spain,Male,90,4,84639.78,2,1,0,195726.29,Yes
CID-001420,Park3921,654,Spain,Female,18,2,87708.79,3,0,0,12622.34,No
CID-001421,Diaz2315,662,Spain,Male,82,1,98367.77,1,1,0,96341.97,Yes
CID-001422,Mendoza369,579,Spain,Male,34,7,196424.9,1,1,0,16583.97,No
CID-001423,Rossi2415,590,France,Female,61,5,123154.04,1,1,0,178555.23,No
CID-001424,Ali8184,711,France,Female,64,6,190678.22,2,1,0,180608.5,No
CID-001425,Mendoza1787,387,Germany,Male,63,2,82454.07,2,1,0,99908.62,Yes
CID-001426,Tanaka3922,672,France,Female,69,6,79423.78,2,0,0,128857.2,No
CID-001427,Park7280,511,France,Male,44,6,219771.32,2,0,0,78975.66,No
CID-001428,Brown2366,422,Germany,Female,30,6,170375.7,1,1,1,163568.39,No
CID-001429,Cohen3399,561,France,Male,84,7,85596.53,1,0,1,187578.37,No
CID-001430,Rossi8390,494,France,Female,27,3,125011.28,1,0,0,116783.83,No
CID-001431,Wong8037,831,France,Male,25,7,165537.35,2,1,0,158049.72,No
CID-001432,Smith2845,399,Spain,Female,58,5,40036.34,2,1,0,19183.17,No
CID-001433,Khan8400,791,France,Female,68,4,124588.6,1,1,0,39209.41,Yes
CID-001434,Garcia4040,593,France,Male,36,6,159289.88,2,1,1,14839.49,No
CID-001435,Cohen8910,487,France,Male,78,3,178852.06,2,1,0,101314.38,No
CID-001436,Mendoza5494,538,France,Female,22,5,138668.45,1,1,1,153188.79,No
CID-001437,Lee6688,825,France,Female,55,4,199693.77,1,1,0,128136.48,Yes
CID-001438,Davis3952,506,France,Male,49,2,230282.78,1,0,1,117668.96,No
CID-001439,Cohen506,510,France,Female,27,0,66632.49,1,1,1,90555.78,Yes
CID-001440,Davis7462,780,France,Female,28,3,223510.61,1,1,1,169882.45,No
CID-001441,Khan7986,501,France,Male,45,5,89124.96,1,1,1,161221.51,No
CID-001442,Smith3515,422,France,Male,34,0,122097.07,2,1,1,106124.63,No
CID-001443,Khan9027,609,Germany,Male,44,1,126939.15,2,0,1,109981.36,Yes
CID-001444,Park7111,628,Spain,Female,89,4,36514.11,1,0,1,166001.03,No
CID-001445,Smith8565,351,France,Female,61,8,211382.05,1,1,0,138122.72,Yes
CID-001446,Singh6542,477,France,Female,55,1,103536.5,1,1,0,108820.38,No
CID-001447,Kim7429,559,Germany,Female,86,9,93907.66,2,0,1,130473.98,No
CID-001448,Brown1182,761,France,Female,20,4,28878.82,2,1,0,39795.95,No
CID-001449,Nguyen5882,404,Germany,Female,46,8,35296.63,1,1,1,94861.23,No
CID-001450,Park2884,367,Germany,Female,58,9,236744.89,2,1,0,179480.93,No
CID-001451,Khan4745,661,Germany,Male,20,4,222620.06,2,1,0,162979.7,Yes
CID-001452,Khan116,767,France,Female,52,10,244487.88,2,1,1,13023.09,No
CID-001453,Williams4058,455,Spain,Male,56,6,68812.46,4,0,1,74071.4,No
CID-001454,Lee6269,789,France,Female,21,4,193299.06,1,1,1,95817.39,No
CID-001455,Diaz9951,848,France,Male,72,10,193204.92,1,0,1,120836.33,No
CID-001456,Patel2357,503,Spain,Male,34,1,249792.91,2,1,0,119373.6,Yes
CID-001457,Jones6049,459,Spain,Male,30,6,94486.36,2,0,1,63839.39,No
CID-001458,Davis4522,433,Germany,Female,83,3,102124.59,1,1,0,185409.83,Yes
CID-001459,Tanaka3463,813,France,Female,63,2,110762.14,3,0,1,130956.95,No
CID-001460,Davis8417,452,France,Male,68,0,205337.85,2,1,0,192215.33,Yes
CID-001461,Rossi5145,456,Spain,Male,72,8,16374.74,1,1,0,174769.33,No
CID-001462,Nguyen4645,607,Spain,Female,59,4,226063.91,1,1,1,139378.55,No
CID-001463,Lee9399,564,Germany,Female,62,9,176454.86,1,0,1,33581.02,Yes
CID-001464,Diaz8526,758,Germany,Female,59,8,24517.48,1,1,0,173195.57,No
CID-001465,Mendoza1525,440,France,Female,84,0,129134.64,1,0,1,172917.57,No
CID-001466,Jones4481,696,France,Female,47,8,74155.09,2,0,1,172143.28,No
CID-001467,Park3189,787,Spain,Male,36,10,49919.37,1,0,0,54207.94,No
CID-001468,Lee4566,427,France,Female,41,3,31734.81,2,0,0,100195.58,No
CID-001469,Diaz340,755,Germany,Male,18,4,135148.61,2,1,1,121231.58,No
CID-001470,Diaz162,482,France,Male,85,3,162535.68,1,0,1,41876.75,No
CID-001471,Garcia7670,474,Germany,Female,78,8,148939.08,2,1,0,115104.38,Yes
CID-001472,Nguyen5354,507,Germany,Male,66,4,38294.04,1,1,1,111007.27,No
CID-001473,Park5804,783,France,Female,90,6,5536.15,2,1,1,187342.36,No
CID-001474,Williams8075,828,France,Female,87,2,51490.58,1,1,1,60599.27,No
CID-001475,Diaz2847,770,Germany,Female,34,2,172233.11,1,0,1,175722.26,No
CID-001476,Singh3226,543,France,Female,69,1,198586.94,1,1,1,191218.68,No
CID-001477,Kim736,417,France,Female,34,5,141663.94,1,0,0,30061.83,No
CID-001478,Mendoza7595,618,Germany,Male,26,0,27309.69,2,1,0,195329.24,Yes
CID-001479,Kim6752,605,France,Female,65,5,231722.44,1,1,1,183457.12,No
CID-001480,Mendoza1907,544,Germany,Female,68,1,224533.48,2,1,1,24030.3,Yes
CID-001481,Khan4186,520,Germany,Female,42,0,15273.18,1,0,1,100502.33,No
CID-001482,Singh1292,535,France,Female,81,5,200165.54,1,1,1,111117.09,No
CID-001483,Davis1729,412,France,Female,83,2,80566.2,2,0,1,53042.04,No
CID-001484,Patel6050,831,Germany,Male,35,9,93365.89,2,0,0,124508.23,No
CID-001485,Park7061,529,France,Female,22,10,163440.01,1,1,1,198219.24,No
CID-001486,Rossi5921,468,France,Female,33,7,73174.49,2,1,1,55943.85,No
CID-001487,Patel6394,649,Spain,Male,36,2,118514.47,2,1,0,197931.38,No
CID-001488,Davis1929,568,Germany,Male,27,7,182325.75,1,1,0,162547.49,Yes
CID-001489,Kim3534,373,Germany,Female,53,8,100112.92,1,1,0,187880.22,No
CID-001490,Patel4764,476,France,Female,60,9,35562.01,1,1,1,140148.98,No
CID-001491,Patel7105,655,France,Male,56,4,233908.48,1,0,0,21958.4,No
CID-001492,Tanaka2238,524,Germany,Male,74,5,45641.84,2,1,1,38448.73,No
CID-001493,Nguyen5418,748,France,Male,29,5,31028.88,1,1,1,170796.77,No
CID-001494,Cohen2077,525,France,Male,41,10,46963.4,2,1,0,153370.42,No
CID-001495,Khan794,369,Spain,Female,30,10,42496.04,1,1,1,192084.13,No
CID-001496,Kim3311,637,France,Male,59,10,214250.03,1,1,0,105797.8,No
CID-001497,Garcia6813,796,Spain,Female,64,7,59385.14,2,1,0,13908.96,No
CID-001498,Park9581,365,France,Male,46,2,1156.63,1,1,1,102944.92,No
CID-001499,Garcia6781,488,France,Male,27,2,1990.6,2,1,1,58340.42,No
CID-001500,Nguyen2357,620,Germany,Female,45,10,24287.13,1,0,1,141012.65,No
CID-001501,Brown1422,496,France,Male,43,7,30511.64,1,1,0,15648.73,No
CID-001502,Nguyen7373,677,Germany,Male,49,2,17930.7,4,1,1,188454.08,No
CID-001503,Patel1427,418,France,Male,47,7,45081.44,1,1,1,193085.24,No
CID-001504,Khan3264,718,France,Male,33,8,104645.84,1,0,1,49837.58,No
CID-001505,Diaz7970,558,Spain,Male,59,8,59271.61,4,1,0,43833.24,No
CID-001506,Cohen6180,451,France,Male,24,8,58199.67,1,1,0,153657.02,No
CID-001507,Davis3883,665,Germany,Male,47,1,241330.01,1,1,0,105186.47,Yes
CID-001508,Smith4032,377,France,Male,61,1,233095.81,1,0,1,146687.64,No
CID-001509,Garcia1292,414,France,Male,36,4,185980.16,1,1,1,183281.64,No
CID-001510,Garcia9098,754,Germany,Female,85,5,206453.28,2,1,1,137975.26,Yes
CID-001511,Ali3732,371,France,Female,72,2,55339.39,2,1,1,105891.82,No
CID-001512,Kim412,610,Germany,Male,41,4,139478.46,3,0,1,127929.12,No
CID-001513,Diaz1524,569,France,Female,47,3,67962.03,1,0,1,195830.75,No
